Deixar de lado,"De outra parte, tratando-se, como se trata, de imunidade e não de isenção, não se aplica o disposto no artigo 111, II, do Código Tributário Nacional, que impõe a interpretação literal da legislação tributária que disponha sobre outorga de isenção Para a exegese da imunidade, como instituto constitucional que é, podem ser utilizados todos os métodos empregados na interpretação dos textos constitucionais, e, assim, sem se deixar de lado a exegese literal ou gramatical porque a interpretação não deve ultrapassar os limites do conteúdo significativo das palavras da norma, há de se usar necessariamente da interpretação lógica, onde, na hermenêutica constitucional, avulta o valor do elemento teleológicoOra, é manifesto que a finalidade a que visa a Constituição com essa imunidade é a de evitar que haja excessiva oneração fiscal desses bens - energia elétrica, combustíveis líquidos e gasosos, lubrificantes e minerais - que são de vital importância para a economia nacional, e que, assim, teriam seus preços de venda demasiadamente aumentados"
Deixar de lado,"675 RIO DE JANEIROV O T OA Senhora Ministra Ellen Gracie - Acompanho o Relator, Presidente Não há dúvida de que, não obstante a brilhante sustentação oral em que o eminente defensor demonstrou conhecer a fundo a jurisprudência da Casa, o Relator me convence das peculiaridades desse caso, que é um caso emblemático para que o nosso Judiciário deixe de lado certos formalismos e autorize as oitivas por videoconferência Sem quaisquer dúvidas mais, sejam superadas as resistência a esse propósito"
Deixar de lado," decisão recorrida” No segundo agravo regimental, aduz que “o status jurídico de inocência apenas cede ao influxo de sentença transitada em julgada, nada mais adequado que deixar de lado na estipulação da pena, aqueles tantos fatos cuja definitividade ainda não se deu pela força da irrecorribilidade de uma decisão condenatória”Documento assinado digitalmente conforme MP n° 2"
Deixar de lado," É inafastável a idéia de que ao Estado incumbe motivar suas decisões, estabelecendo pleno vínculo de causa e efeito entre a ação do particular e a atuação da administração Ao deixar de lado as considerações do agente acerca do elemento subjetivo do Supremo Tribunal FederalDocumento assinado digitalmente conforme MP n° 2200-2/2001 de 24/08/2001, que institui a Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil"
Deixar de lado," Ou seja, demonstrou que a visão monocular não lhe retira a capacidade de agir com segurança e precisão quando há necessidade de uso de arma de fogo”E não se está aqui deixando de lado o princípio da supremacia do interesse público Pelo contrário, o interesse público está sendo observado ao dar-se nomeação e posse a candidato que demonstrou, à saciedade, sua aptidão para o 10 Supremo Tribunal FederalDocumento assinado digitalmente conforme MP n° 2"
Deixar de lado,"92014, que:“Qualquer que seja a decisão a adotar, penso que não se pode deixar de lado o escopo e o contexto socioeconômico subjacentes, no caso, à edição do Decreto-Lei nº 2284, de 10 de março de 1986 (Plano Cruzado), assim como dos demais planos econômicos que adotaram o chamado congelamento de preços no Brasil, em décadas passadas, e que, segundo se alega, seriam causa do dano material em questão"
Deixar de lado," Deste mesmo mal padecem as Bill of Rights americanas Elas estabeleceram a igualdade natural e universal dos homens como núcleo normativo básico, mas deixaram de lado a igualdade social, bem como o reconhecimento dos direitos políticos e civis dos negros, das mulheres e dos índios ("
Deixar de lado," Voto - MIN GILMAR MENDES Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 106 de 128 RE 571969 / DF inflacionárias no contexto dos sucessivos planos econômicos adotados nas décadas de 80 e 90? Qualquer que seja a decisão a adotar, penso que não se pode deixar de lado o escopo e o contexto socioeconômico subjacentes, no caso, à edição do Decreto-Lei nº 2284, de 10 de março de 1986 (Plano Cruzado), assim como dos demais planos econômicos que adotaram o chamado congelamento de preços no Brasil, em décadas passadas, e que, segundo se alega, seriam causa do dano material em questão"
Deixar de lado," Voto - MIN GILMAR MENDES Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 7 de 11 HC 132472 / SP A prisão do indiciado é necessária para a garantia da ordem pública, aturdida em decorrência da gravidade do delito e sua condição de equiparado aos hediondos, não sendo possível deixar de lado a significativa quantidade de entorpecentes apreendida e seu provável destino ao consumo de terceiros” (eDOC 5, p"
Deixar de lado," JOAQUIM BARBOSA Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 11 de 41 ADI 4270 / SC Note-se, também, que a ênfase do modelo catarinense na assistência jurídica prestada sob o ângulo do apoio ao litígio judicial deixa de lado todos os esforços que vem sendo empreendidos por várias organizações no sentido de consolidar a cultura da resolução extrajudicial de disputas A defensoria pública como instituição do Estado encontra-se apta para atuar nessa frente, linha de ação essencial para reduzir a quantidade de processos e tornar mais ágil o funcionamento da justiça (inc"
